4SOMoAMgGV,337490263,2018-10-15 20:45:03.500000,D,2018-10-21 05:20:03.500000,,
i5wDxDXpBf,274920493,2018-10-15 20:46:21,A,2018-10-17 19:42:21,2018-10-21 01:21:21,679.45
5PCMg41nK6,595116592,2018-10-15 20:52:07,D,2018-10-16 23:28:07,,
TnuwcJrm25,323891411,2018-10-15 21:26:16.727276,D,2018-10-21 11:30:16.727276,,
ir3FXojsav,924154902,2018-10-15 21:01:00,D,2018-10-19 17:55:00,,
sgGiersgT8,503159132,2018-10-15 21:20:47,D,2018-10-21 04:06:47,,
1PAKoApDA3,808700307,2018-10-15 21:30:22,D,2018-10-20 15:21:22,,
K6C4BKDkg8,224248233,2018-10-15 22:05:30,D,2018-10-19 20:59:30,,
1cgJbPodGB,870047205,2018-10-15 22:42:19,D,2018-10-16 05:35:19,,
8AiX6ZLNVj,399885465,2018-10-15 23:06:54,A,2018-10-22 19:54:54,2018-10-24 23:30:54,273.79
7QXvqVqpAl,585378633,2018-10-15 23:10:47,A,2018-10-17 09:57:47,,
ah8N59sDXi,464083898,2018-10-15 23:20:56,A,2018-10-19 13:44:56,,
YFy3MyuN9I,511101939,2018-10-15 15:40:28,A,2018-10-22 12:13:28,2018-10-25 07:52:28,114.32
8CxXglVS7M,287263692,2018-10-16 01:31:27,A,2018-10-21 14:25:27,2018-10-28 11:20:27,272.8
EG9DHqGzwh,950093267,2018-10-16 02:16:34,D,2018-10-16 21:35:34,,
7Ug7yJMwr6,308268923,2018-10-16 03:30:19,D,2018-10-17 23:14:19,,
EPU26T5nz4,905086641,2018-10-16 04:47:14,D,2018-10-21 22:08:14,,
Er9fCIPz1g,658205810,2018-10-16 05:16:34,A,2018-10-21 19:22:34,2018-10-22 19:25:34,631.2
ukX2r9OhrB,746085181,2018-10-16 05:33:13,D,2018-10-23 00:02:13,,
DsohMyuG28,243495366,2018-10-16 06:28:54.363640,A,2018-10-21 21:47:54.363640,,
C5CKKnMEbm,439837302,2018-10-16 06:55:44.500000,D,2018-10-20 05:17:44.500000,,
w4yK8VdO4Z,689259717,2018-10-16 06:35:30,D,2018-10-18 21:15:30,,
53OtfDdMjH,351520077,2018-10-16 07:04:52.258064,D,2018-10-19 10:43:52.258064,,
wqETRszk2c,504450711,2018-10-16 07:12:42.774192,A,2018-10-18 16:51:42.774192,,
S3Azvo2vTt,834725932,2018-10-16 07:27:35.806448,D,2018-10-21 19:09:35.806448,,
v0SfsEG2Yu,315929941,2018-10-16 07:42:44.888882,D,2018-10-17 19:33:44.888882,,
T3LLc7kUee,220271525,2018-10-16 07:45:18.555548,A,2018-10-19 07:07:18.555548,2018-10-20 11:42:18.555548,246.65
4Pzcvf45rK,684028075,2018-10-16 07:48:44.999990,D,2018-10-20 09:13:44.999990,,
bG3Y0yJ75K,431305154,2018-10-16 07:48:58.222212,D,2018-10-16 22:42:58.222212,,
293KFMySv8,419580639,2018-10-16 07:52:29.999988,D,2018-10-22 10:50:29.999988,,
TCYiQ3mh2m,721186871,2018-10-16 07:54:28.777764,A,2018-10-20 21:44:28.777764,2018-10-26 23:36:28.777764,442.37
1Hna3qRKp3,324519071,2018-10-16 07:55:41.888874,D,2018-10-21 15:38:41.888874,,
O7U5eiGk6U,515426277,2018-10-16 07:34:13.636364,A,2018-10-18 03:43:13.636364,,
6tSho8Pq5n,288102316,2018-10-16 07:38:22.909092,D,2018-10-21 21:45:22.909092,,
55SO9qaIDH,669235293,2018-10-16 07:49:50.454548,D,2018-10-22 19:08:50.454548,,
4J0ASDBkFX,656612114,2018-10-16 08:04:13.643564,A,2018-10-22 00:27:13.643564,,
b585ExTuA1,558242617,2018-10-16 08:04:42.752474,A,2018-10-17 09:44:42.752474,,
TPTdnSGa2v,747761139,2018-10-16 08:06:22.970294,A,2018-10-19 02:52:22.970294,2018-10-21 11:40:22.970294,150.34
GUVGYJn36q,390589930,2018-10-16 08:07:19.435640,D,2018-10-20 11:11:19.435640,,
W8FjcIYKus,299069561,2018-10-16 08:12:03.584152,A,2018-10-20 02:06:03.584152,,
DMNkqbHw7a,661293662,2018-10-16 08:14:33.049498,D,2018-10-19 13:01:33.049498,,
63wHUugZ8B,704612149,2018-10-16 08:14:04.871280,D,2018-10-17 21:39:04.871280,,
kH1Ipvi1vm,363054652,2018-10-16 08:14:57.693062,A,2018-10-19 01:16:57.693062,2018-10-21 23:23:57.693062,118.36
5jwCAmkiKM,687250620,2018-10-16 08:15:33.623754,D,2018-10-20 04:33:33.623754,,
l76oJ4Nolb,302329633,2018-10-16 08:18:19.554446,D,2018-10-22 15:52:19.554446,,
KqQODgwnp4,821457151,2018-10-16 08:19:42.772266,D,2018-10-19 03:56:42.772266,,
x3YV6B5lrB,316294895,2018-10-16 08:22:52.168304,D,2018-10-19 05:35:52.168304,,
zP01tauz5n,522201996,2018-10-16 08:24:54.455432,D,2018-10-20 12:11:54.455432,,
6OVw5Ze5Ux,149061346,2018-10-16 08:25:43.742560,D,2018-10-21 18:10:43.742560,,
7EVCtUlhpA,631867151,2018-10-16 08:26:36.851470,D,2018-10-18 05:01:36.851470,,
3ycno7Jv7U,766927804,2018-10-16 08:28:05.138598,A,2018-10-20 16:03:05.138598,2018-10-26 06:08:05.138598,542.83
UI4yIVf1fg,168833161,2018-10-16 08:06:27.636364,A,2018-10-16 21:55:27.636364,2018-10-21 04:53:27.636364,388.42
0dRajOGx1Z,148694538,2018-10-16 08:21:11.454548,A,2018-10-21 01:13:11.454548,2018-10-24 01:55:11.454548,698.16
8qWv5k9nhE,883872321,2018-10-16 08:40:48.731707,A,2018-10-19 10:46:48.731707,2018-10-26 08:26:48.731707,379.27
Z09CTA3kZk,765817011,2018-10-16 08:46:41.048780,D,2018-10-21 15:11:41.048780,,
9G0BPwbsRT,128854119,2018-10-16 08:48:56.658536,D,2018-10-22 18:40:56.658536,,
D0mW0Pmw6o,373229863,2018-10-16 08:51:49.268292,D,2018-10-17 07:56:49.268292,,
jr70iCEccR,518475570,2018-10-16 08:40:33.909092,D,2018-10-18 18:27:33.909092,,
dHv0GQI71G,530520715,2018-10-16 08:50:01.454548,A,2018-10-16 19:50:01.454548,,
HgSZLzmdS4,166489783,2018-10-16 09:01:46,D,2018-10-17 01:57:46,,
17OuqHJA6q,113236217,2018-10-16 09:21:33,A,2018-10-22 02:27:33,2018-10-27 13:40:33,192.33
PKq1bO8kv2,560067387,2018-10-16 09:28:40.500000,D,2018-10-17 03:03:40.500000,,
0H0AHJtwId,764830330,2018-10-16 09:10:19.285716,A,2018-10-22 10:56:19.285716,,
P8JmXGuxvP,629518758,2018-10-16 09:15:33.142860,D,2018-10-19 15:54:33.142860,,
0ZLzZNgQq9,725021415,2018-10-16 09:25:30.428576,D,2018-10-17 00:00:30.428576,,
50CEoRI16f,317430294,2018-10-16 09:41:37.545456,D,2018-10-17 00:06:37.545456,,
48BVQUxrb2,898657247,2018-10-16 09:30:56,A,2018-10-17 15:06:56,2018-10-21 15:29:56,244.75
RcQzsAxHB8,932295448,2018-10-16 09:39:12.580644,D,2018-10-16 14:27:12.580644,,
rdWcXNRjX0,865768207,2018-10-16 09:46:09.903224,D,2018-10-21 02:53:09.903224,,
qBscZwQE4N,272870627,2018-10-16 09:48:51.225804,D,2018-10-19 07:15:51.225804,,
ALccMvO67s,252113956,2018-10-16 09:54:13.419352,D,2018-10-17 03:49:13.419352,,
2JS8MasAW2,271963133,2018-10-16 10:06:21.272728,D,2018-10-20 00:05:21.272728,,
kR7BKDwh7d,750038496,2018-10-16 10:06:15.512195,D,2018-10-21 01:17:15.512195,,
E5kATsFpdt,415469700,2018-10-16 10:07:16.219512,A,2018-10-23 08:23:16.219512,2018-10-28 02:18:16.219512,343.85
04Bp9NbyNv,509542145,2018-10-16 10:06:52.121951,D,2018-10-22 16:41:52.121951,,
82ZKnhOC0w,248502941,2018-10-16 10:08:37.024390,D,2018-10-19 22:41:37.024390,,
4FtWFf6oQ0,443112445,2018-10-16 10:11:11.829268,D,2018-10-21 17:38:11.829268,,
4R0SudXhXM,893111539,2018-10-16 10:16:33.048780,D,2018-10-19 08:59:33.048780,,
jUm6JWBs27,777983566,2018-10-16 10:20:38.560975,D,2018-10-16 16:51:38.560975,,
RBOpyETg7J,660705797,2018-10-16 10:21:48.463414,A,2018-10-21 04:40:48.463414,,
ob9TGDohNy,637851022,2018-10-16 10:21:32.170731,A,2018-10-17 20:46:32.170731,,
bTHlPnXg6s,298083113,2018-10-16 10:22:56.975609,D,2018-10-22 02:55:56.975609,,
EHAaBJwe8K,340199456,2018-10-16 10:36:23.272728,D,2018-10-23 06:56:23.272728,,
IFLZJqdz2w,384109100,2018-10-16 10:46:01.181820,A,2018-10-19 04:49:01.181820,2018-10-21 00:46:01.181820,583.12
o5LT2Eup8x,918165687,2018-10-16 10:31:52,D,2018-10-17 21:37:52,,
6gDm3OBR33,413864530,2018-10-16 10:35:43.081970,D,2018-10-21 23:33:43.081970,,
SLzBCl3G3s,109415534,2018-10-16 10:38:17.114758,D,2018-10-19 01:34:17.114758,,
9aOlNb5i5h,213831970,2018-10-16 10:43:23.672137,D,2018-10-19 00:33:23.672137,,
aHAIQYii9h,487628699,2018-10-16 10:45:15.229516,D,2018-10-17 23:41:15.229516,,
A0aKGuj96b,923653528,2018-10-16 10:59:26.950835,A,2018-10-18 11:44:26.950835,,
4KOsALi36V,783484305,2018-10-16 11:11:40.545456,D,2018-10-22 17:30:40.545456,,
R3J40Okm1w,158679983,2018-10-16 11:21:55.090912,A,2018-10-22 19:39:55.090912,2018-10-27 00:44:55.090912,136.34
PHzLKFbPg1,917346584,2018-10-16 11:11:23.147546,D,2018-10-20 12:21:23.147546,,
ZAfStimS5I,152163298,2018-10-16 11:11:26.655743,D,2018-10-18 22:49:26.655743,,
bYzCbKKx2x,880418862,2018-10-16 11:11:08.163940,D,2018-10-19 09:53:08.163940,,
KTaQEpLv08,969594418,2018-10-16 11:11:43.672137,A,2018-10-19 20:19:43.672137,,
0OGEQAWaDS,220310799,2018-10-16 11:12:32.688531,D,2018-10-19 06:45:32.688531,,
4HzxNoRLR4,639307394,2018-10-16 11:11:58.196728,A,2018-10-21 09:29:58.196728,,
KZLBJnH61Q,914087564,2018-10-16 11:19:03.786895,A,2018-10-21 00:33:03.786895,,
7XCrsp8eRx,215113801,2018-10-16 11:18:46.311486,D,2018-10-20 06:23:46.311486,,
0z210Rwt5n,782066922,2018-10-16 11:19:15.819683,A,2018-10-17 21:10:15.819683,2018-10-23 01:28:15.819683,191.07
63mxRIAsJ8,531455328,2018-10-16 11:22:35.836077,D,2018-10-21 10:01:35.836077,,
Lc2FG0T6h2,720677160,2018-10-16 11:28:54.442638,D,2018-10-20 02:16:54.442638,,
j1YqaT1Ue9,813671725,2018-10-16 11:47:33.818184,A,2018-10-21 06:36:33.818184,2018-10-26 19:21:33.818184,153.27
sf30VKKaC4,286523061,2018-10-16 11:56:38.727276,D,2018-10-21 00:26:38.727276,,
XQOBUyA961,604258274,2018-10-16 11:33:06,D,2018-10-19 15:03:06,,
1WKydlmY65,451117950,2018-10-16 11:45:15.721319,D,2018-10-18 03:50:15.721319,,
28vEzwFrBM,818016443,2018-10-16 11:50:31.803289,A,2018-10-20 09:58:31.803289,2018-10-25 14:16:31.803289,311.28
8HEIVRfX6I,970738503,2018-10-16 11:53:50.885259,D,2018-10-19 17:16:50.885259,,
HHQtrvoWk4,338495195,2018-10-16 11:56:02.409850,D,2018-10-19 01:35:02.409850,,
D1rfNvyb9Z,843597869,2018-10-16 11:58:46.967229,A,2018-10-19 17:11:46.967229,2018-10-25 10:04:46.967229,428.86
mGoq4KMz86,406217927,2018-10-16 12:00:33.491820,A,2018-10-20 00:51:33.491820,2018-10-22 06:42:33.491820,318.39
PEgZllRFC7,735969935,2018-10-16 12:06:49.387096,D,2018-10-22 14:08:49.387096,,
G26TZeG2E7,462504310,2018-10-16 12:10:18.580644,A,2018-10-17 04:02:18.580644,2018-10-19 23:54:18.580644,167.49
U7sPRSsiEQ,621530079,2018-10-16 12:15:18.838708,D,2018-10-17 03:00:18.838708,,
NS16NFQbFe,548300539,2018-10-16 12:04:56.707317,A,2018-10-17 21:26:56.707317,,
eXGgdXpDA5,839575681,2018-10-16 12:12:45.439024,A,2018-10-22 13:27:45.439024,2018-10-25 03:44:45.439024,95.66
0B3WozvoLO,366075122,2018-10-16 12:32:54.056339,D,2018-10-16 16:48:54.056339,,
GXCP8EIgg6,695959155,2018-10-16 12:34:37.464791,A,2018-10-22 22:26:37.464791,2018-10-26 03:37:37.464791,525.48
VzSgm8CEF4,491123995,2018-10-16 12:40:04.746486,D,2018-10-18 13:07:04.746486,,
QRWCzVz689,610022602,2018-10-16 12:45:07.915503,A,2018-10-21 01:25:07.915503,,
lEC5tDxh7H,320027523,2018-10-16 12:46:40.323955,A,2018-10-19 21:48:40.323955,2018-10-25 08:36:40.323955,171.07
9ZKsd9wzlP,816662760,2018-10-16 12:50:43.732407,D,2018-10-22 09:36:43.732407,,
4baqKcWvFO,789153962,2018-10-16 12:51:25.197198,D,2018-10-18 11:00:25.197198,,
mP1xMXRcon,487070670,2018-10-16 12:53:41.253537,A,2018-10-20 09:24:41.253537,2018-10-21 20:52:41.253537,304.95
2adI3lHAXg,880684194,2018-10-16 12:57:29.366215,D,2018-10-17 19:43:29.366215,,
5j6f8eZnL7,951833789,2018-10-16 12:58:06.774667,D,2018-10-20 04:32:06.774667,,
3yKDwGmhrG,649607333,2018-10-16 12:58:24.183119,A,2018-10-21 11:21:24.183119,,
34Ul7A7jQI,115495555,2018-10-16 12:59:37.887345,D,2018-10-23 09:49:37.887345,,
rcQuwoVi8w,386685907,2018-10-16 12:59:42.943684,A,2018-10-17 18:11:42.943684,2018-10-22 13:29:42.943684,669.85
WmDm2FWtn6,380997212,2018-10-16 13:00:01.295797,A,2018-10-23 01:50:01.295797,2018-10-28 13:28:01.295797,445.97
wwQmjAux3Y,450131274,2018-10-16 12:33:18.064516,D,2018-10-19 14:52:18.064516,,
OTZU0jqFW1,724338858,2018-10-16 12:36:27.258064,A,2018-10-19 08:07:27.258064,2018-10-21 00:01:27.258064,223.27
1NgVlXMEaw,375680738,2018-10-16 12:37:05.387096,D,2018-10-20 10:30:05.387096,,
l02gUVooWu,796490843,2018-10-16 12:37:34.451612,A,2018-10-22 14:04:34.451612,2018-10-28 02:16:34.451612,255.28
iwMN1IwQB6,547938023,2018-10-16 12:50:32.290320,A,2018-10-17 23:25:32.290320,2018-10-19 05:07:32.290320,208.21
5H3wHGaA1J,187684684,2018-10-16 12:58:16.870964,D,2018-10-17 05:14:16.870964,,
AdM14sLY2S,458169975,2018-10-16 13:01:26.704226,A,2018-10-18 03:39:26.704226,2018-10-19 17:19:26.704226,221.46
yjR4NIDdX8,239253198,2018-10-16 13:03:01.760565,D,2018-10-22 01:58:01.760565,,
UxDKvaTPi0,952541461,2018-10-16 13:04:47.521130,D,2018-10-17 21:32:47.521130,,
oo6E2QyyrY,995894682,2018-10-16 13:07:18.929582,A,2018-10-22 09:35:18.929582,2018-10-24 20:59:18.929582,86.33
LnNZcn3SG2,951115714,2018-10-16 13:06:47.281695,A,2018-10-20 06:05:47.281695,,
h77VPtLBXZ,482452287,2018-10-16 13:09:17.985921,D,2018-10-17 07:54:17.985921,,
1oEEwubhR2,835245965,2018-10-16 13:11:54.154938,A,2018-10-23 01:52:54.154938,,
0KqiLa1lQq,356826847,2018-10-16 13:12:42.859164,D,2018-10-23 09:47:42.859164,,
1QqLade158,447913198,2018-10-16 13:13:25.211277,A,2018-10-18 14:23:25.211277,2018-10-21 10:00:25.211277,580.37
3ijK8IJqoa,552540893,2018-10-16 13:15:04.915503,D,2018-10-22 01:59:04.915503,,
XJxeBeVc0A,862089580,2018-10-16 13:17:06.323955,D,2018-10-17 15:27:06.323955,,
vLP37OcehL,301953394,2018-10-16 13:19:40.084520,D,2018-10-19 00:33:40.084520,,
qlSO6MmA8L,243733108,2018-10-16 13:21:05.140859,D,2018-10-18 22:52:05.140859,,
1GbNT0UeDu,907120130,2018-10-16 13:20:19.549311,D,2018-10-20 17:57:19.549311,,
7gaSjz7FBp,917655306,2018-10-16 13:27:18.718328,D,2018-10-21 08:10:18.718328,,
D3CUy2smyF,936669904,2018-10-16 13:26:16.126780,D,2018-10-22 15:58:16.126780,,
V6KTXfui9S,644108053,2018-10-16 13:29:41.295797,A,2018-10-22 04:50:41.295797,2018-10-28 09:04:41.295797,405.34
uWol9Xrh0K,115117699,2018-10-16 13:10:07.285716,A,2018-10-19 23:03:07.285716,2018-10-21 15:02:07.285716,122.02
sb0HxUduy3,713889383,2018-10-16 13:24:13.428576,D,2018-10-18 12:41:13.428576,,
M9KJrH2gEt,758578080,2018-10-16 13:28:11.857148,A,2018-10-21 15:49:11.857148,,
2rcdefIcGF,406953663,2018-10-16 13:39:08.451612,A,2018-10-22 05:55:08.451612,2018-10-23 14:22:08.451612,491.53
dr9MDTzbJJ,428984851,2018-10-16 13:41:01.516128,D,2018-10-19 10:55:01.516128,,
Iif2UBYmq8,390409991,2018-10-16 13:44:51.967740,D,2018-10-22 01:17:51.967740,,
WeAMcGgv60,522560827,2018-10-16 13:48:25.096772,A,2018-10-21 22:20:25.096772,,
IrxFYJfk3s,249620628,2018-10-16 13:58:01.677416,A,2018-10-21 02:15:01.677416,,
v3CGphmqtr,362779968,2018-10-16 13:56:51.741932,D,2018-10-17 04:51:51.741932,,
OTR4xHlx6O,586407347,2018-10-16 14:03:38.636364,D,2018-10-17 08:17:38.636364,,
lBEjQ5ps88,519614718,2018-10-16 14:19:12.454548,A,2018-10-21 21:25:12.454548,,
Y7L4yTSw0J,674833683,2018-10-16 14:22:36.090912,D,2018-10-16 23:47:36.090912,,
RHhq0G7771,980566667,2018-10-16 14:27:57.363640,D,2018-10-20 02:42:57.363640,,
l7EsTWLhsj,836986042,2018-10-16 14:09:24.285716,D,2018-10-20 09:56:24.285716,,
5jG2krp4XA,220610070,2018-10-16 14:24:26.428576,D,2018-10-17 05:30:26.428576,,
Ov6JWpFe65,926139341,2018-10-16 14:51:10,D,2018-10-17 19:03:10,,
62WS63wxRL,636770355,2018-10-16 14:43:52.774192,D,2018-10-20 23:32:52.774192,,
nJpCy61J9U,268384295,2018-10-16 14:47:25.967740,D,2018-10-22 00:29:25.967740,,
z7oQQlikf7,125634406,2018-10-16 14:51:19.225804,D,2018-10-17 08:29:19.225804,,
3JkkCJZKrI,902118435,2018-10-16 14:58:40.741932,D,2018-10-20 21:47:40.741932,,
o5IZzLsElx,359766440,2018-10-16 15:06:00.317073,D,2018-10-22 02:55:00.317073,,
x3logY3b0C,607682354,2018-10-16 15:07:38.219512,D,2018-10-18 11:32:38.219512,,
J10O1LpiK2,883223201,2018-10-16 15:13:07.439024,D,2018-10-19 17:38:07.439024,,
A8DLe5yckB,707567627,2018-10-16 15:15:56.243902,A,2018-10-23 11:18:56.243902,,
6Sx8ZNenxG,120005208,2018-10-16 15:16:58.756097,D,2018-10-21 01:17:58.756097,,
2KD3jKccF4,213342571,2018-10-16 15:19:16.560975,D,2018-10-21 13:32:16.560975,,
O4tB93VdIW,626090343,2018-10-16 15:26:06.780487,A,2018-10-21 20:40:06.780487,,
TgcYs59io7,727526006,2018-10-16 15:26:37.487804,D,2018-10-22 18:15:37.487804,,
4ZNDpxxrBu,538392260,2018-10-16 15:31:23.097560,D,2018-10-22 15:42:23.097560,,
0R6CYZzksa,211509009,2018-10-16 15:35:27.081970,D,2018-10-17 01:11:27.081970,,
1KSnvCS43H,300899983,2018-10-16 15:39:12.590167,D,2018-10-17 04:41:12.590167,,
bn4loWduCf,548810739,2018-10-16 15:42:08.163940,A,2018-10-17 03:54:08.163940,,
4MqsEGdmpj,801920617,2018-10-16 15:43:53.180334,A,2018-10-21 01:32:53.180334,2018-10-22 12:12:53.180334,434.68
z5svFTfbo7,577318378,2018-10-16 15:45:17.721319,D,2018-10-19 03:31:17.721319,,
BN6HkCa15f,214538198,2018-10-16 15:48:22.803289,A,2018-10-23 11:11:22.803289,2018-10-26 08:38:22.803289,215.63
9MnIkb9tng,662988521,2018-10-16 15:50:19.327880,A,2018-10-19 13:44:19.327880,,
AsITpflx0m,357276829,2018-10-16 16:06:15.272728,A,2018-10-20 13:42:15.272728,2018-10-23 00:27:15.272728,394.59
EJus7maJ9h,460503158,2018-10-16 16:08:47.909092,A,2018-10-23 02:08:47.909092,,
m3ELovk0P4,187550836,2018-10-16 16:02:57.540985,A,2018-10-20 10:36:57.540985,2018-10-25 01:04:57.540985,445.5
V107FhVOji,841220278,2018-10-16 16:08:56.606561,D,2018-10-17 07:06:56.606561,,
8tIwtLozIY,569402294,2018-10-16 16:08:25.114758,A,2018-10-17 17:02:25.114758,2018-10-18 20:33:25.114758,339.11
PoXDf2Hi7X,247655575,2018-10-16 16:08:44.131152,A,2018-10-23 15:20:44.131152,,
d1r50qLn4m,226472998,2018-10-16 16:12:04.672137,D,2018-10-19 01:02:04.672137,,
7QIlH5eahu,642059773,2018-10-16 16:14:20.737713,A,2018-10-18 05:40:20.737713,,
3gMTuf6uUI,444570666,2018-10-16 16:19:59.311486,D,2018-10-16 18:55:59.311486,,
G15UcAyaZl,621627432,2018-10-16 16:20:41.836077,A,2018-10-22 03:53:41.836077,,
gVi5tFeLb3,325500018,2018-10-16 16:25:04.901653,D,2018-10-22 22:16:04.901653,,
STsrkesj3b,610006117,2018-10-16 16:55:41,D,2018-10-19 07:21:41,,
EEzAs0e42F,215003631,2018-10-16 16:31:39.352113,D,2018-10-18 22:35:39.352113,,
n4DMBCPiD0,968963399,2018-10-16 16:32:29.056339,A,2018-10-21 11:52:29.056339,2018-10-25 06:01:29.056339,365.9
yNEg0ZVgcc,781091942,2018-10-16 16:42:26.098599,D,2018-10-19 13:18:26.098599,,
S4th9SDjoj,269642593,2018-10-16 16:41:22.154938,D,2018-10-19 23:19:22.154938,,
7eXaNHtAiI,888773151,2018-10-16 16:45:18.267616,D,2018-10-18 10:08:18.267616,,
mP74xSlfZ0,971123996,2018-10-16 16:46:37.971842,A,2018-10-20 15:35:37.971842,2018-10-21 16:40:37.971842,663.35
02hT32XgsY,812084298,2018-10-16 16:48:45.732407,A,2018-10-18 09:20:45.732407,2018-10-21 16:12:45.732407,569.47
0z0HOsHbEB,159724998,2018-10-16 16:53:20.661989,D,2018-10-17 19:23:20.661989,,
WH6JNaZp2T,630217397,2018-10-16 16:53:49.014102,D,2018-10-22 21:47:49.014102,,
1Ex4oWPl32,340574846,2018-10-16 16:54:36.366215,A,2018-10-18 20:11:36.366215,2018-10-23 01:54:36.366215,183.96
gmQh6ruE2C,600965211,2018-10-16 16:56:40.070441,D,2018-10-22 11:00:40.070441,,
NOz2OlIcDz,785006415,2018-10-16 16:56:49.774667,A,2018-10-20 17:11:49.774667,2018-10-24 13:02:49.774667,323.19
S0M3ySPOCp,528685725,2018-10-16 16:57:55.126780,D,2018-10-19 06:09:55.126780,,
vT49qsxh9B,468520807,2018-10-16 16:58:31.591571,D,2018-10-19 10:07:31.591571,,
7YVwjJvSDb,157526594,2018-10-16 17:00:20.943684,D,2018-10-17 06:41:20.943684,,
5MsyB7fgbl,380899879,2018-10-16 17:00:39,D,2018-10-18 02:22:39,,
T55MQ9jh5i,874515079,2018-10-16 17:10:51.451612,D,2018-10-21 02:56:51.451612,,
hRC0xE2i19,461389131,2018-10-16 17:12:25.645160,D,2018-10-19 00:58:25.645160,,
jG77d4XY8Q,138205760,2018-10-16 17:23:23.419352,D,2018-10-19 17:09:23.419352,,
wdJ3pRvEz9,935460211,2018-10-16 17:04:24.049182,D,2018-10-19 22:16:24.049182,,
o962bYrvvc,932365861,2018-10-16 17:09:08.639349,D,2018-10-23 02:37:08.639349,,
4o6egbATO0,892415614,2018-10-16 17:11:24.655743,A,2018-10-21 16:43:24.655743,2018-10-25 12:08:24.655743,241.32
tTJ4mKgwUC,518363869,2018-10-16 17:21:53.836077,D,2018-10-18 00:53:53.836077,,
84UcOo9274,784474305,2018-10-16 17:26:36.409850,D,2018-10-18 10:36:36.409850,,
YjPyIoQeX2,102949839,2018-10-16 17:29:31.950835,D,2018-10-20 18:03:31.950835,,
P9YZwrw3Qo,738834035,2018-10-16 17:30:00.983623,D,2018-10-21 21:34:00.983623,,
HDtGgEND0F,876503262,2018-10-16 17:42:12.588242,A,2018-10-19 21:04:12.588242,2018-10-25 14:44:12.588242,188.19
1Z5qHGqxbG,644381960,2018-10-16 17:44:02.176478,A,2018-10-20 09:00:02.176478,2018-10-26 07:34:02.176478,391.99
lo5WJ3G0w5,879638206,2018-10-16 17:56:27.647074,D,2018-10-21 18:46:27.647074,,
uqnS7FXaoD,385272194,2018-10-16 18:00:06.705900,D,2018-10-20 19:43:06.705900,,
Ti7Tp9IYPJ,894029321,2018-10-16 17:34:28.032788,D,2018-10-21 06:20:28.032788,,
18EiSJ4c6m,366639980,2018-10-16 17:34:35.065576,A,2018-10-19 14:48:35.065576,2018-10-25 20:25:35.065576,173.54
Accwqfh41B,476966240,2018-10-16 17:36:41.098364,A,2018-10-18 05:23:41.098364,,
odQXGq7y7Q,843095063,2018-10-16 17:37:44.114758,D,2018-10-19 03:49:44.114758,,
i8UcX3kE2r,511624803,2018-10-16 17:41:06.147546,D,2018-10-20 19:08:06.147546,,
f86ZlO1r9u,994276088,2018-10-16 17:42:42.196728,A,2018-10-23 01:34:42.196728,2018-10-27 02:10:42.196728,578.38
WmzXRi9Bj0,149168465,2018-10-16 17:45:20.229516,D,2018-10-22 16:10:20.229516,,
2Hy9HqNI7l,809572379,2018-10-16 17:46:23.770501,D,2018-10-16 20:07:23.770501,,
7Xap5cgZUW,978685656,2018-10-16 17:49:45.786895,D,2018-10-22 11:19:45.786895,,
D0mNmg1X5E,683220867,2018-10-16 17:49:53.327880,A,2018-10-20 16:23:53.327880,,
69rOa4hhS6,987621590,2018-10-16 17:53:00.344274,D,2018-10-18 21:53:00.344274,,
YlAb9mRtu3,611789184,2018-10-16 17:53:22.377062,D,2018-10-23 14:29:22.377062,,
89UZzJrPsT,815577851,2018-10-16 17:57:46.426244,A,2018-10-23 06:04:46.426244,,
ytWbJLNE4T,217235744,2018-10-16 17:58:39.442638,D,2018-10-16 22:03:39.442638,,
SErzAeuS6W,309891801,2018-10-16 17:58:40.967229,A,2018-10-23 03:06:40.967229,2018-10-26 07:08:40.967229,320.22
62gKnJiSQI,919232117,2018-10-16 18:08:02.725280,D,2018-10-17 10:09:02.725280,,
weNbIFhrs0,109501440,2018-10-16 18:10:01.505500,D,2018-10-19 00:14:01.505500,,
6GyEpKfi06,548642170,2018-10-16 18:09:16.285720,A,2018-10-20 14:09:16.285720,,
g8YYkehY4a,133960489,2018-10-16 18:11:22.626380,D,2018-10-18 12:01:22.626380,,
7DcF29VP0R,792191422,2018-10-16 18:10:36.406600,D,2018-10-23 17:34:36.406600,,
p44AyYYTwQ,262668040,2018-10-16 18:12:10.186820,A,2018-10-21 10:25:10.186820,2018-10-27 16:25:10.186820,464.04
3lbzZaSJf4,250026316,2018-10-16 18:18:31.670340,A,2018-10-18 22:36:31.670340,2018-10-25 02:19:31.670340,347.62
HyHqF5xqj4,420512452,2018-10-16 18:19:13.230780,A,2018-10-18 15:00:13.230780,2018-10-21 12:35:13.230780,459.09
69Qa9ln96N,212873274,2018-10-16 18:19:04.011000,D,2018-10-23 00:20:04.011000,,
mACRbCJw8x,793731560,2018-10-16 18:19:05.791220,A,2018-10-17 04:53:05.791220,2018-10-19 21:42:05.791220,190.76
kj7D2dVny5,487481488,2018-10-16 18:19:45.351660,A,2018-10-21 00:23:45.351660,2018-10-23 20:41:45.351660,304.83
